PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 70,,,,57830067,S, ,4N
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 71,,,,57830068,S, ,4P
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 72,,,,57830069,S, ,4Q
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 73,,,,57830070,S, ,4R
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 74,,,,57830071,S, ,4S
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 75,,,,57830072,S, ,4T
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 76,,,,57830073,S, ,4U
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 77,,,,57830074,S, ,4W
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 78,,,,57830075,S, ,4X
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 79,,,,57830076,S, ,4Y
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Flat 80,,,,57830077,S, ,4Z
PL1 3GS,Plymouth,,,Isambard Brunel Way, ,2,,Management Office,,,,57830078,S, ,5A
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 4,,,,56968575,S, ,4L
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 7,,,,56968578,S, ,4Q
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 8,,,,56968579,S, ,4R
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 15,,,,56968586,S, ,4Z
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 24,,,,56968595,S, ,5L
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 25,,,,56968596,S, ,5N
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 26,,,,56968597,S, ,5P
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 2,,,,56968573,S, ,5R
PL1 3LA,Plymouth,,,Sawrey Street, ,10,,Unit 20,,,,56968591,S, ,5S
PL1 3QZ,Plymouth,,, , , ,5 Stonehall Flats,,,,,51938671,S, ,6Q
PL1 3QZ,Plymouth,,, , , ,8 Stonewall Flats,,,,,51938673,S, ,6R
PL1 3RE,Plymouth,,,Cremyll Street, ,39,,,,,,53071073,S, ,2F
PL1 3RP,Plymouth,,,Royal William Yard , , ,17a,,,,,53081084,S, ,3P
PL1 3RP,Plymouth,,,Royal William Yard , ,19,,,,,,52824185,S, ,3Q
PL1 3RP,Plymouth,,,Royal William Yard , , ,17b,,,,,53081085,S, ,3R
PL1 3RP,Plymouth,,,Royal William Yard , ,15,,Unit 1,,,,52824171,S, ,3S
PL1 3RP,Plymouth,,,Royal William Yard , ,15,,Unit 3,,,,52824173,S, ,3U
